id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
victoria	-0.8374	-0.6578	3	110	340	2006.654545
victoria land	-0.8364	-0.659	3	110	340	2006.180765
video	1.3967	-0.2235	1	31	62	2009.312925
visibility	-0.1348	0.5162	2	70	142	2008.728125
volcanic	-0.1557	-0.4282	2	137	368	2007.684982
volcanic rocks	-1.1981	-0.5084	2	37	74	2006.441489
volcano	-0.8309	-0.0122	3	56	160	2009.385534
volume	-0.1216	0.3354	2	88	192	2008.390878
warming	0.233	0.7675	6	41	82	2011.01791
water	0.855	-0.3738	1	113	268	2008.522927
water bodies	0.9042	-0.5085	1	48	96	2010.393162
water temperature	0.9052	-0.5059	1	48	96	2008.738971
wavelength	-0.4229	-0.0611	2	94	254	2006.776718
wavelet	-0.4912	0.3265	2	57	114	2011.090379
weather	0.3054	0.0172	1	103	236	2009.837145
weddell	1.2844	-0.1363	1	73	184	2005.737398
weight	-0.4887	0.3265	2	57	114	2006.661831
well	-0.4159	1.0126	4	68	136	2008.243446
wetlands	-0.7517	0.6316	2	53	106	2009.706852
wildlife	1.2221	-0.1018	1	158	520	2011.223022
wind	1.0532	-0.2231	1	33	66	2008.553573
wood	0.4567	0.6819	1	24	48	2008.080058
work	0.0844	-0.0073	2	233	570	2010.485608
world	0.1337	-0.3592	1	275	1006	2009.680768
x-ray	-0.4706	-0.4643	5	81	168	2009.533047
yield	0.6665	0.4813	1	37	74	2007.793478
yukon	0.478	-0.4018	1	32	64	2008.592034
zinc	-0.743	-0.697	3	59	118	2007.542929
zn	-1.0818	0.2241	2	54	108	2007.627358
zone	-0.4758	-0.1867	3	472	2384	2007.966537
zoning	-0.2359	-1.077	6	25	50	2008.545455
