id	x	y	cluster	weight<Links>	weight<Total link strength>	score<Avg year>
search	-0.6791	-0.2444	1	183	496	2009.995035
season	0.2785	-0.2237	2	1152	32290	2009.082749
seasonal cycle	-0.2579	0.46	3	564	4300	2008.792717
seasonal ice	-0.0603	0.9481	4	245	938	2009.353535
seasonal variability	0.2471	-0.6982	1	262	866	2009.932458
seasonal variation	0.2852	0.5156	3	367	1652	2007.929683
sections	0.5939	-0.1822	2	204	588	2007.337998
security	-0.5333	-0.8116	1	139	354	2013.61747
seesaw	0.7396	0.2269	2	209	660	2010.668394
selection	-0.6685	-0.4769	1	270	980	2009.482489
sensible heat flux	0.1017	0.8728	4	141	402	2007.631313
sensing	-0.7821	-0.3435	1	169	462	2011.019623
sensitivity	-0.8162	0.4184	3	927	16848	2009.595052
sensitivity experiments	-0.4711	0.7996	3	382	1804	2009.214286
sensors	-0.4121	-0.3037	1	350	1306	2009.759019
separation	-1.2544	0.5765	3	157	472	2007.566611
sequence	1.1431	-0.0203	2	221	706	2008.54367
series	0.2388	-0.1723	2	851	10046	2008.676664
service	-0.4284	-0.7	1	324	1178	2012.189453
severity	0.2503	-0.7478	2	370	1676	2010.095915
sh	1.051	-0.255	2	329	1380	2010.224176
shape	0.1715	0.0081	4	280	978	2008.770625
shear	1.0371	0.629	2	192	642	2007.066225
sheba	-0.2625	0.773	4	146	468	2006.307692
shelf	-0.2904	-0.3035	1	250	758	2008.672172
shift	0.4376	0.0936	2	951	15952	2010.334777
ship	-0.4997	-0.7641	1	416	2344	2010.548666
shortening	0.5318	-0.4146	2	171	456	2007.150794
shortwave	-0.4504	0.9335	3	430	2440	2010.126492
shortwave radiation	-0.7166	0.8941	3	245	954	2009.857143
siberia	0.9136	-0.0626	2	682	6426	2009.391116
siberian	1.0405	0.3998	2	673	7808	2010.123978
signal	0.092	0.1953	3	841	10444	2009.224031
significance	0.3149	-0.5191	4	478	2578	2008.013281
similarity	-0.2422	-0.5625	1	258	876	2009.020248
simulations	-0.5085	0.1443	3	1216	52046	2010.182554
sink	-0.3039	0.3171	1	233	700	2008.9164
sites	-0.1062	-0.4562	1	414	1740	2008.514265
size	-0.2238	-0.5279	1	516	2964	2008.248059
skill	-0.1186	-0.4405	1	854	13296	2012.574869
slab	0.0078	1.2474	3	215	858	2008.388298
slope	0.2166	-0.3577	2	347	1446	2008.522006
slp	1.0494	0.1495	2	518	3584	2008.94012
snow	-0.1996	-0.2644	1	803	9354	2008.843053
snow cover	0.5902	-0.6539	2	241	824	2012.370588
snow depth	-0.4003	-0.3116	1	372	1670	2011.340979
snow/ice	-0.8162	0.111	1	139	388	2010.232432
snowfall	0.4442	-0.4525	1	410	2068	2010.160714
snowmelt	-0.1002	-0.7984	1	334	1304	2009.443804
snowpack	-0.0055	-0.9541	1	347	1364	2009.730081
society	0.4801	-0.8304	2	545	3706	2008.419795
software	-0.7885	-0.8199	1	149	470	2011.491499
soil	-0.2292	-0.4372	1	630	4524	2010.0138
soil moisture	-0.0726	-0.2398	1	424	2110	2011.120729
solar	-0.7011	0.6909	3	295	1264	2008.730461
solar irradiance	-0.8705	0.5646	3	143	416	2008.133971
solar radiation	-0.5467	0.8113	3	475	2432	2009.055833
solution	-0.5346	0.1498	1	286	1016	2008.161376
som	0.8826	-0.5759	2	326	1570	2012.532189
sound	-0.0726	0.3911	4	194	544	2007.411115
sounder	-0.509	0.9782	4	217	804	2008.856481
source	-0.2119	-0.0058	1	883	10122	2008.933035
south	0.511	-0.3044	2	764	7128	2007.747219
southern	-0.1364	-0.0454	3	762	7670	2009.223665
southern ocean	-0.8667	0.2779	3	537	3724	2009.57408
southwest	0.6515	-0.3033	2	318	1302	2008.084584
space	-0.5277	-0.2327	1	659	4706	2009.666286
spacing	-0.9261	-1.0221	1	154	434	2008.075342
sparse	-0.4863	-0.7371	1	269	1056	2009.608974
spatial	3e-04	-0.5702	1	513	2834	2009.53617
spatial distribution	0.3592	-0.3727	2	533	2946	2010.361231
spatial patterns	0.1094	-0.5076	5	635	5526	2010.619556
spatial resolution	-0.1573	-0.6962	1	217	654	2010.654237
spatial scales	0.2714	-0.7383	2	279	992	2009.793421
spatial structure	-0.2204	0.7125	3	218	660	2009.726496
spatial variability	0.7691	-0.7069	2	169	492	2009.941935
spatial variation	-0.198	-0.2	1	238	734	2009.989535
species	-0.5342	-0.6624	1	139	364	2008.521336
spectral	-0.1593	0.4489	1	224	722	2008.296703
spectral analysis	0.974	-0.4797	2	125	456	2007.653846
spectrum	-0.0288	0.277	1	299	1032	2007.745108
speed	0.2858	0.1135	2	684	5174	2008.86489
spitsbergen	0.723	-0.1297	4	218	812	2008.405823
spread	-0.8357	0.0914	3	696	7476	2008.634921
spring	0.3881	-0.2268	2	936	14660	2008.097068
springtime	0.1912	0.4754	4	266	940	2007.071599
sst	0.1391	0.5489	3	923	15852	2010.05105
stability	-0.3513	0.3823	1	652	5188	2009.500887
stage	-0.1091	0.3387	3	378	1562	2008.259718
stakeholders	-0.589	-0.1819	1	273	978	2014.292419
standard	-0.674	-0.4689	1	359	1380	2008.650912
standard deviation	0.1402	-0.5135	2	462	2326	2009.368356
state	-0.5241	0.2236	3	951	14652	2009.742678
stations	0.4276	-0.5648	2	717	6752	2007.983598
statistical analyses	1.0222	1.0656	3	121	370	2010.479769
statistical analysis	1.1333	-0.384	2	129	344	2009.976139
statistical methods	0.3783	-0.4639	2	165	460	2009.143791
statistical model	0.7256	-0.4655	2	243	810	2009.650307
statistical significance	0.4415	-0.5779	4	245	836	2009.233333
statistics	0.252	-0.4776	2	679	5612	2009.312095
status	-0.5127	-0.4992	1	188	524	2009.341864
steps	-0.6063	-0.7869	1	184	536	2009.019451
storage	-0.6687	0.4929	3	427	2518	2010.328125
storm	0.6451	0.2834	2	869	12254	2008.742366
storm tracks	0.7727	0.4658	2	540	4008	2009.004717
strait	0.25	0.7373	4	538	3804	2007.897357
strategies	-0.721	-0.4059	1	428	2184	2010.305877
stratification	-0.4431	0.629	4	326	1360	2009.44012
stratosphere	0.9189	0.4921	2	586	5344	2005.653704
stratospheric polar vortex	1.1988	0.7104	2	324	2016	2011.04878
stream	0.9551	0.2486	2	732	8334	2008.836139
streamflow	0.1609	-0.8885	1	180	508	2011.25
strength	-0.3645	0.4694	3	855	10428	2009.266467
strengthening	0.2512	0.5994	2	518	3282	2011.476431
stress	-0.7413	0.1794	1	311	1250	2009.003348
structure	0.2305	0.4003	2	845	8972	2008.655706
subpolar gyre	-0.5077	1.105	3	258	1072	2011.330961
subsidence	-0.0081	-0.4287	2	224	576	2007.462963
subsurface	-0.3168	0.8065	3	372	1798	2009.927347
subtropical	0.3734	-0.2586	2	488	2720	2008.611801
suitability	-0.788	-0.5466	1	188	530	2011.117773
sulfate	-1.0986	0.4483	3	160	490	2007.17354
summer	0.3684	0.0565	4	1183	43136	2008.716639
summer precipitation	0.6706	-0.7468	2	261	996	2009.947059
summer season	0.7533	-0.4596	2	278	998	2009.599483
summer temperatures	0.5777	-1.2806	5	143	436	2008.977369
summertime	0.8115	0.1816	2	416	2098	2009.23617
sun	-0.6942	0.0747	1	175	456	2007.758571
supply	-0.4328	-0.6543	1	219	568	2008.462921
support	-0.3576	-0.0455	1	512	2488	2009.291409
surface	-0.0895	0.5035	3	1253	83602	2008.863385
surface air temperature	0.2815	0.6617	4	821	10634	2011.034003
surface albedo	-0.8499	0.6325	3	537	4322	2009.227533
surface conditions	0.098	0.7333	4	124	324	2009.117284
surface energy balance	-0.1747	0.7984	3	231	824	2009.363265
surface fluxes	-0.1106	0.6691	4	242	846	2007.677291
surface mass balance	0.0753	-0.886	3	195	624	2012.738255
surface temperature	-0.7217	0.4259	3	838	11504	2009.023148
surge	0.2444	0.11	1	254	822	2008.136111
svalbard	0.3255	0.3192	4	460	2746	2009.557134
swe	0.1799	-0.8392	1	258	942	2013
synoptic	0.9761	-0.2375	2	372	1872	2008.207547
synthesis	-0.2952	-0.8239	1	238	794	2009.662722
system	-0.5899	0.0929	1	1200	42992	2009.608581
system models	-1.0516	-0.3807	1	419	2350	2015.404444
taylor	-0.1537	-1.104	1	144	420	2007.334702
techniques	-0.2088	-0.2662	1	777	7034	2007.972333
technology	-0.8899	-0.3143	1	321	1164	2011.429895
teleconnection	0.887	-0.1677	2	735	8276	2011.542562
temperature	0.0634	0.136	3	1271	99760	2008.94464
temperature anomalies	1.0057	-0.0082	2	394	2044	2010.578125
temperature changes	0.2961	0.197	3	381	1730	2008.59375
temperature data	0.4226	-0.428	4	159	452	2008.432653
temperature gradient	0.5295	0.494	2	179	508	2009.025424
temperature increase	-0.0802	-0.6447	1	371	1582	2009.516234
temperature profiles	-0.0884	0.8046	4	188	630	2006.951852
temperature trends	-0.0827	-0.5489	1	371	1762	2010.497041
temperature variability	0.569	-0.8561	2	361	1862	2011.231959
temperature variations	0.6975	-0.3833	2	192	586	2008.694581
temporal	0.7166	-0.4856	2	259	788	2008.152526
temporal changes	0.279	-1.0541	2	150	416	2009.507895
temporal evolution	0.4824	-0.0074	2	364	1478	2010.339109
temporal resolution	-1.2234	-0.5142	1	151	418	2010.931953
temporal trends	0.8583	-0.6415	2	134	366	2010.166667
temporal variability	0.2616	-0.0275	2	350	1384	2009.54638
temporal variations	0.5177	-0.116	2	290	1042	2008.891602
term	-0.4701	0.3777	3	430	1994	2008.827225
termination	0.8801	-0.6835	2	142	380	2008.235075
terms	-0.0486	-0.014	1	883	10788	2008.49203
terrain	0.0519	-0.8709	1	259	862	2009.112619
terrestrial	-1.1841	-0.2288	1	140	370	2008.824144
territories	-0.3404	-0.7296	1	181	498	2007.423737
theory	0.0271	0.2107	1	369	1442	2008.181946
thermal	-0.3043	0.3314	3	320	1146	2009.266307
thermocline	-0.9344	0.6615	3	177	528	2006.735766
thermodynamics	-0.0486	0.1533	4	325	1276	2008.389098
thickness	-0.2752	0.6039	4	798	10592	2008.754418
thin ice	-0.539	0.7611	4	125	352	2007.283784
thinning	0.214	1.144	4	335	1654	2009.590299
threat	-0.4675	-0.6475	1	117	264	2012.027911
threshold	-0.3458	-0.4943	4	470	2804	2010.539227
time	-0.0501	-0.0022	1	1210	40560	2008.831798
time scales	0.3849	0.1105	2	619	4800	2008.537809
time series	0.1656	-0.1307	2	577	3718	2009.734317
timescales	0.0352	0.1372	3	738	6504	2010.244177
tools	-0.5313	-0.5764	1	330	1236	2011.918196
topography	0.2705	-0.7498	1	335	1454	2008.703566
total number	0.8435	-0.2986	2	174	512	2008.215054
tp	0.2816	-0.3353	4	144	372	2013.646825
tracer	-0.3075	0.7657	4	160	430	2007.33904
track	0.8044	0.1348	2	826	10976	2008.851477
trade	-0.4862	-0.7016	1	207	656	2009.910891
trajectories	-0.1127	-0.1908	1	553	2988	2008.784052
transfer	-0.5978	0.4634	1	446	2208	2008.40464
transformation	-0.0232	0.1497	1	329	1210	2009.214985
transient	0.2074	0.8329	3	605	4812	2009.22961
transition	0.0095	0.3417	4	631	4708	2009.289721
transport	-0.0065	0.6346	3	1052	22074	2008.638472
treatment	-0.6153	0.36	1	293	1032	2008.987517
trends	0.2612	-0.2125	2	1193	42906	2009.691924
tropical regions	0.0731	-0.7304	1	196	586	2009.928571
tropics	-0.2521	0.3266	3	765	9450	2009.002973
tropopause	0.6304	0.4662	2	289	1098	2006.618574
troposphere	0.5886	0.611	2	786	9016	2007.935145
trough	1.1179	-0.2213	2	398	2124	2008.165586
tundra	0.114	-0.824	1	180	496	2009.070476
turbulence	-0.0789	0.6371	4	171	468	2008.098326
turbulent fluxes	0.22	0.7339	4	180	578	2006.955414
twentieth century	-0.4335	0.1436	3	524	3098	2010.49537
types	0.0889	-0.579	1	662	4646	2008.677962
uk	-0.3224	-0.7685	1	332	1346	2008.548159
uncertainty	-0.679	-0.3516	1	994	18532	2011.023214
university	-0.5055	-0.4239	1	315	1124	2007.852518
upper ocean	-0.3052	0.8566	4	208	688	2008.896406
upper troposphere	0.4622	0.5254	2	437	2264	2008.47993
upstream	1.1135	0.4372	2	200	644	2008.743219
uptake	-0.8627	0.6086	3	473	3456	2008.324314
urals	1.3225	0.4536	2	407	3216	2009.983607
usa	0.7215	-0.5997	2	183	548	2008.230569
utilization	0.0397	-0.6914	2	346	1400	2009.166837
validation	-0.1427	-0.4224	1	579	3574	2010.014759
valley	0.3808	-0.5202	2	184	522	2008.373746
values	-0.0651	-0.2254	1	1044	17534	2008.134938
vapour	-0.2333	0.6943	3	409	2146	2007.90678
variability	0.2622	-0.068	2	1252	68152	2009.910572
variance	0.6414	0.1702	2	654	5338	2008.262238
variations	0.2719	-0.0262	2	1106	24800	2008.23722
vector	1.1149	0.2513	2	176	630	2009.067811
vegetation	-0.8146	-0.0807	1	470	2660	2009.373552
velocity	0.1287	0.612	2	233	762	2008.229763
verification	-0.5976	-0.6667	1	346	1620	2010.208038
vertical	-0.3215	0.5024	4	251	856	2006.365209
vertical structure	0.106	0.6752	4	336	1412	2008.841667
vessel	-0.4445	-0.7028	1	233	782	2009.364564
volcanic eruptions	-0.8273	0.7203	3	199	618	2009.941729
volume	-0.465	0.2459	1	684	6034	2008.390878
vortex	1.0043	0.5411	2	586	5594	2006.356941
vorticity	0.8111	0.484	2	482	2970	2006.184569
vulnerability	-0.1251	-0.7478	1	313	1124	2012.434676
warm period	0.1635	0.6247	3	177	532	2009.606838
warming	0.0269	0.2834	3	1218	55846	2011.01791
warmth	0.3961	-0.8111	5	269	1082	2009.851931
warning	-0.4973	-0.4703	1	189	512	2011.314607
water	-0.1387	0.3843	3	1119	26392	2008.522927
water resources	0.0744	-1.0149	1	228	766	2013.543269
water temperature	0.7577	1.0187	4	149	532	2008.738971
water vapor	-0.2952	0.8132	3	613	5160	2007.552846
water vapour	-0.5321	0.917	3	327	1576	2008.251121
watersheds	0.1656	-0.9653	1	184	596	2010.799687
wave	0.9001	0.1059	2	912	16196	2008.774981
wave activity	0.8582	0.2102	2	181	506	2008.229839
wave propagation	1.1836	0.5534	2	133	412	2009.858407
wavelet	1.006	0.256	2	166	480	2011.090379
wavenumber	0.6392	0.7257	2	129	356	2006.8
weather	0.3546	-0.4542	2	1091	26836	2009.837145
weather conditions	0.0737	-0.954	1	219	730	2010.590909
weddell	-1.0986	0.2851	1	145	390	2005.737398
weight	-0.5069	-0.6193	1	210	668	2006.661831
westerlies	1.0933	0.4027	2	363	1934	2010.017699
wetness	-0.6585	-0.6627	1	152	430	2010.75
wildfire	-0.2937	-0.8859	1	217	710	2013.150602
wind	0.5974	0.3433	2	1051	22906	2008.553573
wind speed	0.6526	0.4546	2	195	562	2009.668449
window	0.1194	0.1465	1	229	702	2010.073654
winter	0.7133	0.16	2	1200	54740	2008.309773
winter precipitation	0.9581	-0.5701	2	236	886	2010.462094
winter season	1.1714	-0.4415	2	324	1368	2009.407595
winter temperatures	0.9369	-0.5475	2	241	878	2008.816038
wintertime	0.6259	0.5796	2	696	6310	2009.628342
work	0.0364	-0.0347	1	809	8480	2010.485608
world	-0.4306	-0.4977	1	732	6400	2009.680768
wrf	-0.4835	-0.7992	1	352	1676	2014.850575
yangtze	0.8456	-0.4347	2	145	394	2012.048583
yield	0.2922	-1.0041	1	168	462	2007.793478
yukon	0.254	-1.093	1	132	364	2008.592034
zemlya	0.1553	1.2629	4	163	560	2007.96
zonal	0.3956	0.7784	2	364	1608	2008.282828
zone	0.0338	0.0493	1	788	6862	2007.966537
